assembly_id	label	label_source	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	NCBI_domain	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species
GCF_000019485.1	GCF_000019485.1_Bacteria_Cyanobacteria_NA_Synechococcus_sp_PCC_7002_PCC_7002	NCBI	32049	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. PCC 7002
GCF_000019525.1	GCF_000019525.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_woodyi_ATCC_51908	NCBI	392500	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella woodyi
GCF_000019625.1	GCF_000019625.1_Bacteria_Thermotogae_Thermotogae_Thermotoga_sp_RQ2_RQ2	NCBI	126740	14	14	93.33	0.00	12	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga sp. RQ2
GCF_000020365.1	GCF_000020365.1_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfobacterium_autotrophicum_HRM2	NCBI	177437	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium	Desulfobacterium autotrophicum
GCF_000020525.1	GCF_000020525.1_Bacteria_Chlorobi_Chlorobia_Chloroherpeton_thalassium_ATCC_35110	NCBI	517418	14	14	93.33	0.00	13	Yes	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chloroherpeton	Chloroherpeton thalassium
GCF_000020545.1	GCF_000020545.1_Bacteria_Chlorobi_Chlorobia_Chlorobium_phaeobacteroides_BS1	NCBI	331678	14	14	93.33	0.00	13	Yes	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium phaeobacteroides
GCF_000020585.3	GCF_000020585.3_Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonas_mediterranea_DE	NCBI	1774373	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas mediterranea
GCF_000020845.1	GCF_000020845.1_Bacteria_Proteobacteria_Gammaproteobacteria_Aliivibrio_fischeri_MJ11	NCBI	388396	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio	Aliivibrio fischeri
GCF_000020865.1	GCF_000020865.1_Bacteria_Proteobacteria_Gammaproteobacteria_Edwardsiella_tarda_EIB202	NCBI	498217	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Edwardsiella	Edwardsiella tarda
GCF_000021565.1	GCF_000021565.1_Bacteria_Aquificae_Aquificae_Persephonella_marina_EX-H1	NCBI	123214	14	14	93.33	0.00	14	Yes	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	Persephonella	Persephonella marina
GCF_000021665.1	GCF_000021665.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_baltica_OS223	NCBI	407976	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella baltica
GCF_000021725.1	GCF_000021725.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Nautilia_profundicola_AmH	NCBI	598659	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Nautilia	Nautilia profundicola
GCF_000022365.1	GCF_000022365.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_gammatolerans_EJ3_DSM_15229	NCBI	593117	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus gammatolerans
GCF_000023025.1	GCF_000023025.1_Bacteria_Proteobacteria_Gammaproteobacteria_Teredinibacter_turnerae_T7901	NCBI	377629	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Teredinibacter	Teredinibacter turnerae
GCF_000023325.1	GCF_000023325.1_Bacteria_Thermotogae_Thermotogae_Kosmotoga_olearia_TBF_19.5.1	NCBI	521045	14	14	93.33	0.00	13	Yes	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Kosmotoga	Kosmotoga olearia
GCF_000023445.1	GCF_000023445.1_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrio_salexigens_DSM_2638	NCBI	526222	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio salexigens
GCF_000023465.1	GCF_000023465.1_Bacteria_Bacteroidetes_Flavobacteriia_Zunongwangia_profunda_SMA-87	NCBI	655815	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zunongwangia	Zunongwangia profunda
GCF_000023785.1	GCF_000023785.1_Bacteria_Proteobacteria_Alphaproteobacteria_Hirschia_baltica_ATCC_49814	NCBI	582402	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hirschia	Hirschia baltica
GCF_000023925.1	GCF_000023925.1_Bacteria_Actinobacteria_Actinobacteria_Kytococcus_sedentarius_DSM_20547	NCBI	478801	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermacoccaceae	Kytococcus	Kytococcus sedentarius
GCF_000023985.1	GCF_000023985.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_fervens_AG86	NCBI	573064	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus fervens
GCF_000024085.1	GCF_000024085.1_Bacteria_Proteobacteria_Gammaproteobacteria_Kangiella_koreensis_DSM_16069	NCBI	523791	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiella	Kangiella koreensis
GCF_000024125.1	GCF_000024125.1_Bacteria_Bacteroidetes_Flavobacteriia_Robiginitalea_biformata_HTCC2501	NCBI	313596	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea	Robiginitalea biformata
GCF_000024465.1	GCF_000024465.1_Bacteria_Proteobacteria_Alphaproteobacteria_Candidatus_Puniceispirillum_marinum_IMCC1322	NCBI	488538	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	Candidatus Puniceispirillum	Candidatus Puniceispirillum marinum
GCF_000024625.1	GCF_000024625.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_vulcanius_M7	NCBI	579137	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus vulcanius
GCF_000024725.1	GCF_000024725.1_Bacteria_Proteobacteria_Gammaproteobacteria_Nitrosococcus_halophilus_Nc_4	NCBI	472759	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus halophilus
GCF_000024805.1	GCF_000024805.1_Bacteria_Proteobacteria_Deltaproteobacteria_Haliangium_ochraceum_DSM_14365	NCBI	502025	14	13	86.67	6.67	12	Yes	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Kofleriaceae	Haliangium	Haliangium ochraceum
GCF_000024825.1	GCF_000024825.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_antiquarius_EX25	NCBI	150340	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio antiquarius
GCF_000024845.1	GCF_000024845.1_Bacteria_Bacteroidetes_NA_Rhodothermus_marinus_DSM_4252	NCBI	518766	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Rhodothermus	Rhodothermus marinus
GCF_000025125.1	GCF_000025125.1_Bacteria_Cyanobacteria_NA_Candidatus_Atelocyanobacterium_thalassa_ALOHA	NCBI	1453429	13	13	86.67	0.00	13	Yes	Bacteria	Cyanobacteria	NA	Chroococcales	Aphanothecaceae	Candidatus Atelocyanobacterium	Candidatus Atelocyanobacterium thalassa
GCF_000025285.1	GCF_000025285.1_Archaea_Euryarchaeota_Archaeoglobi_Archaeoglobus_profundus_DSM_5631	NCBI	572546	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus profundus
GCF_000025505.1	GCF_000025505.1_Archaea_Euryarchaeota_Archaeoglobi_Ferroglobus_placidus_DSM_10642	NCBI	589924	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus placidus
GCF_000025525.1	GCF_000025525.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_sp_FS406-22_FS406-22	NCBI	644281	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus sp. FS406-22
GCF_000025665.1	GCF_000025665.1_Archaea_Euryarchaeota_NA_Aciduliprofundum_boonei_T469	NCBI	439481	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	NA	NA	NA	Aciduliprofundum	Aciduliprofundum boonei
GCF_000025725.1	GCF_000025725.1_Bacteria_Deferribacteres_Deferribacteres_Denitrovibrio_acetiphilus_DSM_12809	NCBI	522772	14	14	93.33	0.00	14	Yes	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Denitrovibrio	Denitrovibrio acetiphilus
GCF_000025905.1	GCF_000025905.1_Bacteria_Verrucomicrobia_Opitutae_Coraliomargarita_akajimensis_DSM_45221	NCBI	583355	14	14	93.33	0.00	13	Yes	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	Coraliomargarita akajimensis
GCF_000025945.1	GCF_000025945.1_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfotalea_psychrophila_LSv54	NCBI	177439	12	12	80.00	0.00	12	Yes	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfotalea	Desulfotalea psychrophila
GCF_000026085.1	GCF_000026085.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_translucida_TAC125	NCBI	166935	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas translucida
GCF_000055785.1	GCF_000055785.1_Bacteria_Proteobacteria_Gammaproteobacteria_Chromohalobacter_salexigens_DSM_3043	NCBI	290398	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter	Chromohalobacter salexigens
GCF_000060345.1	GCF_000060345.1_Bacteria_Bacteroidetes_Flavobacteriia_Gramella_forsetii_KT0803	NCBI	411154	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella forsetii
GCF_000063505.1	GCF_000063505.1_Bacteria_Cyanobacteria_NA_Synechococcus_sp_WH_7803	NCBI	32051	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WH 7803
GCF_000063525.1	GCF_000063525.1_Bacteria_Cyanobacteria_NA_Synechococcus_sp_RCC307	NCBI	316278	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. RCC307
GCF_000090405.2	GCF_000090405.2_Bacteria_Bacteroidetes_NA_Salinibacter_ruber_M8	NCBI	761659	14	13	86.67	6.67	13	Yes	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Salinibacter	Salinibacter ruber
GCF_000091325.1	GCF_000091325.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_violacea_DSS12	NCBI	637905	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella violacea
GCF_000091665.1	GCF_000091665.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_jannaschii_DSM_2661	NCBI	243232	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
GCF_000092305.1	GCF_000092305.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_infernus_ME	NCBI	573063	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus infernus
GCF_000092465.1	GCF_000092465.1_Archaea_Crenarchaeota_Thermoprotei_Staphylothermus_hellenicus_DSM_12710	NCBI	591019	14	14	93.33	0.00	8	Yes	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Staphylothermus	Staphylothermus hellenicus
GCF_000143085.1	GCF_000143085.1_Bacteria_Proteobacteria_Gammaproteobacteria_Nitrosococcus_watsonii_C-113	NCBI	105559	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus watsonii
GCF_000144645.1	GCF_000144645.1_Bacteria_Firmicutes_Clostridia_Thermosediminibacter_oceani_DSM_16646	NCBI	555079	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermosediminibacter	Thermosediminibacter oceani
GCF_000147355.1	GCF_000147355.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Sulfurimonas_autotrophica_DSM_16294	NCBI	563040	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfurimonas	Sulfurimonas autotrophica
GCF_000147735.2	GCF_000147735.2_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_baltica_BA175	NCBI	693974	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella baltica
GCF_000147875.1	GCF_000147875.1_Archaea_Euryarchaeota_Methanomicrobia_Methanolacinia_petrolearia	NCBI	679926	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanolacinia	Methanolacinia petrolearia
GCF_000148645.1	GCF_000148645.1_Bacteria_Proteobacteria_Gammaproteobacteria_Ferrimonas_balearica_DSM_9799	NCBI	550540	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	Ferrimonas	Ferrimonas balearica
GCF_000151105.2	GCF_000151105.2_Archaea_Euryarchaeota_Thermococci_Thermococcus_barophilus_MP	NCBI	391623	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus barophilus
GCF_000151205.2	GCF_000151205.2_Archaea_Euryarchaeota_Thermococci_Thermococcus_sp_AM4_AM4	NCBI	246969	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp. AM4
GCF_000152825.2	GCF_000152825.2_Bacteria_Proteobacteria_Alphaproteobacteria_Parvularcula_bermudensis_HTCC2503	NCBI	314260	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula bermudensis
GCF_000152925.2	GCF_000152925.2_Bacteria_Bacteroidetes_Flavobacteriia_Dokdonia_sp_MED134_MED134	NCBI	313590	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia	Dokdonia sp. MED134
GCF_000152945.2	GCF_000152945.2_Bacteria_Bacteroidetes_Flavobacteriia_Polaribacter_sp_MED152_MED152	NCBI	313598	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp. MED152
GCF_000153165.2	GCF_000153165.2_Bacteria_Bacteroidetes_Flavobacteriia_Maribacter_sp_HTCC2170_HTCC2170	NCBI	313603	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter sp. HTCC2170
GCF_000153405.2	GCF_000153405.2_Bacteria_Proteobacteria_Gammaproteobacteria_Psychromonas_sp_CNPT3_CNPT3	NCBI	314282	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas sp. CNPT3
GCF_000153485.2	GCF_000153485.2_Bacteria_Bacteroidetes_Flavobacteriia_Psychroflexus_torquis_ATCC_700755	NCBI	313595	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus torquis
GCF_000154745.2	GCF_000154745.2_Bacteria_Proteobacteria_Alphaproteobacteria_Phaeobacter_inhibens_2.1	NCBI	383629	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter inhibens
GCF_000154785.2	GCF_000154785.2_Bacteria_Proteobacteria_Alphaproteobacteria_Roseobacter_litoralis_Och_149	NCBI	391595	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter	Roseobacter litoralis
GCF_000155675.2	GCF_000155675.2_Bacteria_Proteobacteria_Alphaproteobacteria_Octadecabacter_antarcticus_307	NCBI	391626	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	Octadecabacter antarcticus
GCF_000155735.2	GCF_000155735.2_Bacteria_Proteobacteria_Alphaproteobacteria_Octadecabacter_arcticus_238	NCBI	391616	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter	Octadecabacter arcticus
GCF_000161795.2	GCF_000161795.2_Bacteria_Cyanobacteria_NA_Synechococcus_sp_WH_8109_WH_8109	NCBI	166314	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WH 8109
GCF_000165505.1	GCF_000165505.1_Bacteria_Fusobacteria_Fusobacteriia_Ilyobacter_polytropus_DSM_2926	NCBI	572544	14	14	93.33	0.00	14	Yes	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter	Ilyobacter polytropus
GCF_000172635.2	GCF_000172635.2_Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonas_macleodii_ATCC_27126	NCBI	529120	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas macleodii
GCF_000172995.2	GCF_000172995.2_Archaea_Euryarchaeota_Halobacteria_Halogeometricum_borinquense_DSM_11551	NCBI	469382	14	13	86.67	6.67	6	No	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Halogeometricum	Halogeometricum borinquense
GCF_000178875.2	GCF_000178875.2_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_baltica_OS678	NCBI	693973	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella baltica
GCF_000179575.2	GCF_000179575.2_Archaea_Euryarchaeota_Methanococci_Methanothermococcus_okinawensis_IH1	NCBI	647113	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus	Methanothermococcus okinawensis
GCF_000183425.1	GCF_000183425.1_Bacteria_Bacteroidetes_Cytophagia_Marivirga_tractuosa_DSM_4126	NCBI	643867	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Marivirgaceae	Marivirga	Marivirga tractuosa
GCF_000183745.1	GCF_000183745.1_Bacteria_Deinococcus-Thermus_Deinococci_Oceanithermus_profundus_DSM_14977	NCBI	670487	14	14	93.33	0.00	14	Yes	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Oceanithermus	Oceanithermus profundus
GCF_000184065.1	GCF_000184065.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_sp_SM9913_SM9913	NCBI	234831	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. SM9913
GCF_000184325.1	GCF_000184325.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_furnissii_NCTC_11218	NCBI	903510	12	12	80.00	0.00	12	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio furnissii
GCF_000184345.1	GCF_000184345.1_Bacteria_Spirochaetes_Spirochaetia_Spirochaeta_thermophila_DSM_6578	NCBI	869211	14	14	93.33	0.00	14	Yes	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	Spirochaeta thermophila
GCF_000184705.1	GCF_000184705.1_Bacteria_Firmicutes_Clostridia_Thermaerobacter_marianensis_DSM_12885	NCBI	644966	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter	Thermaerobacter marianensis
GCF_000185805.1	GCF_000185805.1_Bacteria_Aquificae_Aquificae_Thermovibrio_ammonificans_HB-1	NCBI	648996	14	14	93.33	0.00	14	Yes	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Thermovibrio	Thermovibrio ammonificans
GCF_000186245.1	GCF_000186245.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Nitratifractor_salsuginis_DSM_16511	NCBI	749222	13	13	86.67	0.00	12	Yes	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	NA	Nitratifractor	Nitratifractor salsuginis
GCF_000186265.1	GCF_000186265.1_Bacteria_Bacteroidetes_Flavobacteriia_Cellulophaga_algicola_DSM_14237	NCBI	688270	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola
GCF_000189295.2	GCF_000189295.2_Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrio_desulfuricans_ND132	NCBI	641491	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans
GCF_000190595.1	GCF_000190595.1_Bacteria_Bacteroidetes_Flavobacteriia_Cellulophaga_lytica_DSM_7489	NCBI	867900	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica
GCF_000191045.1	GCF_000191045.1_Bacteria_Aquificae_Aquificae_Desulfurobacterium_thermolithotrophum_DSM_11699	NCBI	868864	14	14	93.33	0.00	14	Yes	Bacteria	Aquificae	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium	Desulfurobacterium thermolithotrophum
GCF_000192865.1	GCF_000192865.1_Bacteria_Proteobacteria_Gammaproteobacteria_Marinomonas_mediterranea_MMB-1	NCBI	717774	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	Marinomonas mediterranea
GCF_000194135.1	GCF_000194135.1_Bacteria_Proteobacteria_Deltaproteobacteria_Hippea_maritima_DSM_10411	NCBI	760142	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Hippea	Hippea maritima
GCF_000194625.1	GCF_000194625.1_Archaea_Euryarchaeota_Archaeoglobi_Archaeoglobus_veneficus_SNP6	NCBI	693661	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus veneficus
GCF_000195085.1	GCF_000195085.1_Bacteria_Proteobacteria_Alphaproteobacteria_Candidatus_Pelagibacter_sp_IMCC9063_IMCC9063	NCBI	1002672	13	13	86.67	0.00	12	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter sp. IMCC9063
GCF_000195335.1	GCF_000195335.1_Bacteria_Deinococcus-Thermus_Deinococci_Marinithermus_hydrothermalis_DSM_14884	NCBI	869210	14	14	93.33	0.00	14	Yes	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Marinithermus	Marinithermus hydrothermalis
GCF_000195575.1	GCF_000195575.1_Bacteria_Firmicutes_Bacilli_Carnobacterium_sp_17-4_17-4	NCBI	208596	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium sp. 17-4
GCF_000195935.2	GCF_000195935.2_Archaea_Euryarchaeota_Thermococci_Pyrococcus_abyssi_Orsay	NCBI	272844	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus abyssi
GCF_000195975.1	GCF_000195975.1_Bacteria_Cyanobacteria_NA_Synechococcus_sp_WH_8102_WH_8102	NCBI	84588	14	14	93.33	0.00	14	Yes	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WH 8102
GCF_000196255.1	GCF_000196255.1_Bacteria_Proteobacteria_Gammaproteobacteria_Photobacterium_profundum_SS9	NCBI	298386	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium profundum
